 param_v,     stp,     trn_a,     trn_l, time_send, time_recv, time_calc, time_eval,     grd_n
   24164,    9434,0.95312500,    0.2391,   0.31460,   0.00000,   0.13100,   0.00400,    7.6133
   24164,    9435,0.89062500,    0.3051,   0.20500,   0.00000,   0.13600,   0.00500,    8.2646
   24177,    9436,0.90625000,    0.2714,   0.47542,   0.17300,   0.22800,   0.01200,    7.4171
   24177,    9437,0.96875000,    0.1243,   0.39724,   0.00000,   0.18000,   0.00600,    8.1396
   24177,    9438,0.98437500,    0.0932,   0.46785,   0.00000,   0.24753,   0.01200,    8.1652
   24177,    9439,0.96875000,    0.1629,   0.36956,   0.00000,   0.16222,   0.04900,    7.6709
   24177,    9440,0.89062500,    0.3092,   0.40500,   0.00000,   0.23900,   0.01200,    7.6729
   24191,    9441,0.89062500,    0.2681,   0.30957,   0.15314,   0.13900,   0.00800,    7.9651
   24191,    9442,0.90625000,    0.2165,   0.36155,   0.00000,   0.18408,   0.00500,    8.4187
   24191,    9443,0.92187500,    0.1820,   0.43500,   0.00000,   0.28864,   0.01200,    7.2164
   24191,    9444,0.95312500,    0.1130,   0.45599,   0.00000,   0.22759,   0.01123,    7.7223
   24191,    9445,0.93750000,    0.2183,   0.47508,   0.00000,   0.20600,   0.00500,    7.7593
   24204,    9446,0.96875000,    0.1532,   0.25989,   0.14300,   0.11000,   0.00500,    7.8247
   24204,    9447,0.90625000,    0.2039,   0.27119,   0.00000,   0.14300,   0.00600,    7.9176
   24204,    9448,0.98437500,    0.1025,   0.22200,   0.00000,   0.16300,   0.00500,    7.2510
   24204,    9449,0.89062500,    0.3122,   0.35707,   0.00000,   0.13000,   0.00500,    7.2640
   24204,    9450,0.92187500,    0.2135,   0.25000,   0.00000,   0.16258,   0.00500,    7.5949
   24216,    9451,0.92187500,    0.1709,   0.47134,   0.19500,   0.24800,   0.01000,    7.8124
   24216,    9452,0.87500000,    0.2856,   0.46426,   0.00000,   0.20687,   0.00500,    8.1038
   24216,    9453,0.87500000,    0.3283,   0.31482,   0.00000,   0.17674,   0.00701,    7.7728
   24216,    9454,0.87500000,    0.3163,   0.45758,   0.00000,   0.15854,   0.00400,    8.1302
   24216,    9455,0.92187500,    0.2909,   0.44158,   0.00000,   0.25937,   0.01100,    6.8066
   24229,    9456,0.90625000,    0.2031,   0.38301,   0.20204,   0.14000,   0.04400,    7.8776
   24229,    9457,0.95312500,    0.1729,   0.36467,   0.00000,   0.23300,   0.01400,    7.8339
   24229,    9458,0.95312500,    0.1732,   0.55208,   0.00000,   0.21200,   0.00400,    8.1352
   24229,    9459,0.93750000,    0.2132,   0.30900,   0.00000,   0.16425,   0.00500,    7.9450
   24229,    9460,0.89062500,    0.3796,   0.27500,   0.00000,   0.14000,   0.00500,    7.9079
   24242,    9461,0.89062500,    0.2646,   0.43266,   0.19712,   0.21299,   0.01200,    7.6873
   24242,    9462,0.95312500,    0.1164,   0.44009,   0.00000,   0.20111,   0.00600,    8.1683
   24242,    9463,0.92187500,    0.2503,   0.50615,   0.00000,   0.23200,   0.01700,    7.9921
   24242,    9464,0.92187500,    0.3230,   0.35300,   0.00000,   0.17100,   0.00500,    7.7782
   24242,    9465,0.92187500,    0.1559,   0.51747,   0.00000,   0.16700,   0.00400,    8.1749
   24256,    9466,0.85937500,    0.2724,   0.45329,   0.22200,   0.20004,   0.01400,    7.7973
   24256,    9467,0.92187500,    0.1969,   0.42450,   0.00000,   0.24439,   0.01100,    7.9222
   24256,    9468,0.92187500,    0.2702,   0.37300,   0.00000,   0.20518,   0.00800,    7.5921
   24256,    9469,0.92187500,    0.2097,   0.49912,   0.00000,   0.18200,   0.00400,    8.1308
   24256,    9470,0.93750000,    0.1387,   0.36814,   0.00000,   0.15792,   0.00700,    7.4020
   24269,    9471,0.96875000,    0.1452,   0.31900,   0.20729,   0.19382,   0.01800,    7.9328
   24269,    9472,0.89062500,    0.3141,   0.64116,   0.00000,   0.19520,   0.00600,    7.6909
   24269,    9473,0.89062500,    0.3128,   0.45907,   0.00000,   0.24400,   0.01300,    7.4668
   24269,    9474,0.90625000,    0.2281,   0.43700,   0.00000,   0.20000,   0.00600,    8.0404
   24269,    9475,0.93750000,    0.1774,   0.27998,   0.00000,   0.15300,   0.00600,    8.2169
   24282,    9476,0.96875000,    0.1590,   0.18800,   0.18500,   0.13000,   0.00500,    8.1067
   24282,    9477,0.95312500,    0.1580,   0.37811,   0.00000,   0.12800,   0.00500,    8.1477
   24282,    9478,0.90625000,    0.2469,   0.51565,   0.00000,   0.19001,   0.01710,    8.0749
   24282,    9479,0.92187500,    0.2240,   0.54000,   0.00000,   0.23829,   0.00700,    7.6639
   24282,    9480,0.93750000,    0.1680,   0.40700,   0.00000,   0.22300,   0.00700,    8.0979
   24295,    9481,0.93750000,    0.2194,   0.38472,   0.19007,   0.13604,   0.01000,    7.9616
   24295,    9482,0.93750000,    0.1902,   0.50634,   0.00000,   0.22033,   0.01300,    7.6721
   24295,    9483,0.92187500,    0.2310,   0.43271,   0.00000,   0.19793,   0.00851,    7.8045
   24295,    9484,0.89062500,    0.2756,   0.48011,   0.00000,   0.22796,   0.01200,    7.9795
   24295,    9485,0.93750000,    0.2255,   0.35334,   0.00000,   0.18001,   0.00699,    7.9768
   24308,    9486,0.98437500,    0.1367,   0.51418,   0.19151,   0.11100,   0.00400,    8.0320
   24308,    9487,0.85937500,    0.3068,   0.39867,   0.00000,   0.20800,   0.00500,    8.1460
   24308,    9488,0.96875000,    0.1178,   0.43259,   0.00000,   0.23299,   0.01200,    7.6520
   24308,    9489,0.93750000,    0.1791,   0.35684,   0.00000,   0.16900,   0.00629,    7.8738
   24308,    9490,0.89062500,    0.2641,   0.35590,   0.00000,   0.16500,   0.00600,    7.3499
   24321,    9491,0.96875000,    0.1380,   0.36900,   0.15953,   0.11800,   0.00600,    8.0591
   24321,    9492,0.89062500,    0.3144,   0.23999,   0.00000,   0.15001,   0.00800,    7.4673
   24321,    9493,0.92187500,    0.1883,   0.44600,   0.00000,   0.18556,   0.00500,    7.8734
   24321,    9494,0.90625000,    0.2396,   0.33259,   0.00000,   0.11200,   0.00500,    7.8632
   24321,    9495,0.89062500,    0.2289,   0.28582,   0.00000,   0.15033,   0.00500,    7.3679
   24333,    9496,0.92187500,    0.2648,   0.55458,   0.19600,   0.25799,   0.01200,    8.3079
   24333,    9497,0.92187500,    0.2441,   0.30622,   0.00000,   0.16801,   0.00700,    7.2728
   24333,    9498,0.90625000,    0.2831,   0.31300,   0.00000,   0.17661,   0.00600,    7.9140
   24333,    9499,0.89062500,    0.2772,   0.47276,   0.00000,   0.16000,   0.00700,    8.4634
   24333,    9500,0.98437500,    0.1309,   0.48572,   0.00000,   0.26849,   0.01000,    8.1452
   24347,    9501,0.95312500,    0.2031,   0.38600,   0.21460,   0.15000,   0.00500,    8.1095
   24347,    9502,0.89062500,    0.2716,   0.44976,   0.00000,   0.43866,   0.01210,    7.9433
   24347,    9503,0.90625000,    0.2200,   0.55613,   0.00000,   0.21005,   0.00600,    8.5706
   24347,    9504,0.95312500,    0.1456,   0.31516,   0.00000,   0.11113,   0.00500,    8.0185
   24347,    9505,0.92187500,    0.1653,   0.32807,   0.00000,   0.20100,   0.00600,    7.7882
   24360,    9506,0.93750000,    0.2375,   0.55546,   0.18000,   0.12700,   0.01600,    7.8948
   24360,    9507,0.95312500,    0.1975,   0.48023,   0.00000,   0.20545,   0.00500,    7.7639
   24360,    9508,0.96875000,    0.1657,   0.48055,   0.00000,   0.18278,   0.00700,    7.7967
   24360,    9509,0.89062500,    0.2004,   0.44465,   0.00000,   0.22586,   0.01251,    7.7983
   24360,    9510,0.90625000,    0.1836,   0.32009,   0.00000,   0.16616,   0.00500,    7.8444
   24373,    9511,0.95312500,    0.2541,   0.54697,   0.18403,   0.11136,   0.01103,    7.8304
   24373,    9512,0.96875000,    0.1339,   0.51924,   0.00000,   0.21486,   0.00603,    7.1643
   24373,    9513,0.95312500,    0.1900,   0.49606,   0.00000,   0.21828,   0.01205,    7.8039
   24373,    9514,0.85937500,    0.3101,   0.46404,   0.00000,   0.21500,   0.00600,    7.8531
   24373,    9515,0.93750000,    0.1594,   0.34476,   0.00000,   0.17443,   0.00500,    8.0750
   24387,    9516,0.89062500,    0.3471,   0.39884,   0.18683,   0.20103,   0.01203,    7.4242
   24387,    9517,0.96875000,    0.2122,   0.35467,   0.00000,   0.15507,   0.00504,    8.1754
   24387,    9518,0.92187500,    0.1653,   0.38166,   0.00000,   0.15603,   0.01000,    7.6277
   24387,    9519,0.95312500,    0.2072,   0.50875,   0.00000,   0.26562,   0.01200,    8.2808
   24387,    9520,0.90625000,    0.2534,   0.28743,   0.00000,   0.14084,   0.00600,    8.0339
   24400,    9521,0.92187500,    0.2409,   0.26495,   0.18579,   0.12612,   0.01517,    8.0735
   24400,    9522,0.96875000,    0.1737,   0.55380,   0.00000,   0.20712,   0.00552,    8.6348
   24400,    9523,0.87500000,    0.3241,   0.41400,   0.00000,   0.19913,   0.01100,    8.0621
   24400,    9524,0.92187500,    0.2971,   0.62625,   0.00000,   0.20500,   0.21317,    8.0833
   24400,    9525,0.93750000,    0.2246,   0.35800,   0.00000,   0.20900,   0.01200,    8.2907
   24414,    9526,1.00000000,    0.0459,   0.34311,   0.20236,   0.12760,   0.00400,    7.8631
   24414,    9527,0.93750000,    0.1759,   0.29500,   0.00000,   0.10900,   0.00500,    8.1092
   24414,    9528,0.92187500,    0.2224,   0.35800,   0.00000,   0.16965,   0.01399,    7.9887
   24414,    9529,0.93750000,    0.1386,   0.21101,   0.00000,   0.15300,   0.00400,    7.2917
   24414,    9530,0.92187500,    0.2784,   0.47152,   0.00000,   0.14106,   0.00503,    7.7891
   24426,    9531,0.93750000,    0.1714,   0.41689,   0.18103,   0.24700,   0.01200,    7.6832
   24426,    9532,0.87500000,    0.3091,   0.45601,   0.00000,   0.20700,   0.00500,    7.6252
   24426,    9533,0.95312500,    0.1172,   0.30300,   0.00000,   0.15354,   0.00800,    7.8932
   24426,    9534,0.85937500,    0.3949,   0.31757,   0.00000,   0.17500,   0.00500,    7.5189
   24426,    9535,0.93750000,    0.1503,   0.43400,   0.00000,   0.16274,   0.00600,    8.0787
   24438,    9536,0.92187500,    0.2394,   0.42232,   0.14500,   0.24411,   0.01200,    7.7423
   24438,    9537,0.84375000,    0.3003,   0.59386,   0.00000,   0.20100,   0.00500,    7.6690
   24438,    9538,0.96875000,    0.1518,   0.33600,   0.00000,   0.17500,   0.00600,    7.6510
   24438,    9539,0.96875000,    0.2000,   0.31618,   0.00000,   0.15500,   0.00600,    8.0767
   24438,    9540,0.90625000,    0.2195,   0.44799,   0.00000,   0.14862,   0.00700,    7.8149
   24451,    9541,0.90625000,    0.3090,   0.47400,   0.15200,   0.19837,   0.00600,    7.8603
   24451,    9542,0.90625000,    0.2720,   0.56828,   0.00000,   0.24300,   0.01200,    7.6714
   24451,    9543,0.93750000,    0.2569,   0.24700,   0.00000,   0.12300,   0.00800,    7.8649
   24451,    9544,0.98437500,    0.0786,   0.26356,   0.00000,   0.13460,   0.00400,    7.7734
   24451,    9545,0.90625000,    0.2434,   0.34664,   0.00000,   0.18700,   0.01700,    8.0786
   24464,    9546,0.96875000,    0.1673,   0.40213,   0.17956,   0.12917,   0.00700,    7.8243
   24464,    9547,0.93750000,    0.2212,   0.34471,   0.00000,   0.15300,   0.01000,    8.0328
   24464,    9548,0.87500000,    0.4237,   0.57247,   0.00000,   0.22801,   0.01900,    7.9397
   24464,    9549,0.93750000,    0.2005,   0.39040,   0.00000,   0.20119,   0.00600,    7.7702
   24464,    9550,0.90625000,    0.3069,   0.35500,   0.00000,   0.14900,   0.00500,    7.2843
   24477,    9551,0.93750000,    0.2596,   0.47700,   0.20823,   0.10700,   0.00400,    8.0808
   24477,    9552,0.95312500,    0.1946,   0.37275,   0.00000,   0.26028,   0.01258,    7.9615
   24477,    9553,0.93750000,    0.1688,   0.46641,   0.00000,   0.21199,   0.00500,    7.3199
   24477,    9554,0.95312500,    0.1561,   0.25200,   0.00000,   0.16800,   0.00600,    7.6337
   24477,    9555,0.93750000,    0.2037,   0.29216,   0.00000,   0.17003,   0.00600,    7.3068
   24490,    9556,0.89062500,    0.3452,   0.54511,   0.22543,   0.13800,   0.01200,    7.7617
   24490,    9557,0.89062500,    0.3216,   0.38000,   0.00000,   0.20015,   0.00500,    7.9882
   24490,    9558,0.95312500,    0.1876,   0.45809,   0.00000,   0.17900,   0.00600,    8.0718
   24490,    9559,0.93750000,    0.1799,   0.42800,   0.00000,   0.20174,   0.00500,    7.1786
   24490,    9560,0.87500000,    0.3487,   0.44771,   0.00000,   0.17308,   0.00700,    7.9868
   24503,    9561,0.92187500,    0.2442,   0.44456,   0.16362,   0.11900,   0.00600,    8.1879
   24503,    9562,0.92187500,    0.2158,   0.58639,   0.00000,   0.24828,   0.01200,    7.8922
   24503,    9563,0.93750000,    0.1524,   0.50004,   0.00000,   0.25558,   0.01200,    7.7567
   24503,    9564,0.92187500,    0.3439,   0.43450,   0.00000,   0.22267,   0.00600,    7.6503
   24503,    9565,0.95312500,    0.1518,   0.40612,   0.00000,   0.19810,   0.00600,    7.8168
   24517,    9566,0.93750000,    0.1409,   0.40605,   0.18208,   0.20005,   0.00803,    7.7416
   24517,    9567,0.96875000,    0.0873,   0.38728,   0.00000,   0.19042,   0.00500,    8.2223
   24517,    9568,0.93750000,    0.2141,   0.26818,   0.00000,   0.11375,   0.00400,    7.7553
   24517,    9569,0.92187500,    0.2931,   0.30459,   0.00000,   0.12005,   0.00500,    7.6751
   24517,    9570,0.96875000,    0.0837,   0.30465,   0.00000,   0.13206,   0.00500,    7.6466
   24528,    9571,0.92187500,    0.3040,   0.48931,   0.18807,   0.26827,   0.01303,    7.3607
   24528,    9572,0.95312500,    0.1496,   0.44103,   0.00000,   0.23009,   0.00900,    6.9152
   24528,    9573,0.98437500,    0.1128,   0.47636,   0.00000,   0.20958,   0.00999,    7.4482
   24528,    9574,0.92187500,    0.1916,   0.30467,   0.00000,   0.15657,   0.00600,    7.5804
   24528,    9575,0.95312500,    0.1480,   0.23931,   0.00000,   0.13705,   0.00500,    7.8138
   24541,    9576,0.98437500,    0.1227,   0.55793,   0.18363,   0.14527,   0.00800,    7.5852
   24541,    9577,0.95312500,    0.1304,   0.46913,   0.00000,   0.21796,   0.01204,    7.5811
   24541,    9578,0.93750000,    0.2170,   0.48814,   0.00000,   0.20778,   0.00600,    6.6733
   24541,    9579,0.93750000,    0.1512,   0.29064,   0.00000,   0.10932,   0.00400,    7.5114
   24541,    9580,0.95312500,    0.1291,   0.44926,   0.00000,   0.15096,   0.00500,    7.6017
   24554,    9581,0.89062500,    0.2765,   0.37400,   0.21231,   0.11766,   0.00400,    7.1392
   24554,    9582,0.95312500,    0.1978,   0.48801,   0.00000,   0.19853,   0.01700,    6.6464
   24554,    9583,0.95312500,    0.2053,   0.41152,   0.00000,   0.20500,   0.00600,    7.6490
   24554,    9584,0.92187500,    0.2335,   0.55059,   0.00000,   0.17738,   0.00600,    7.8057
   24554,    9585,0.95312500,    0.1638,   0.37714,   0.00000,   0.17714,   0.00782,    8.1515
   24567,    9586,0.85937500,    0.3380,   0.48574,   0.17900,   0.24501,   0.01299,    7.0109
   24567,    9587,0.82812500,    0.3264,   0.22786,   0.00000,   0.15500,   0.00500,    7.5244
   24567,    9588,0.95312500,    0.1372,   0.38522,   0.00000,   0.14700,   0.00400,    7.7526
   24567,    9589,0.95312500,    0.2633,   0.47669,   0.00000,   0.22500,   0.01101,    7.4911
   24567,    9590,0.92187500,    0.2934,   0.30800,   0.00000,   0.14804,   0.00499,    7.4682
   24580,    9591,0.90625000,    0.3537,   0.52709,   0.17799,   0.23701,   0.01299,    8.2561
   24580,    9592,0.95312500,    0.1274,   0.37600,   0.00000,   0.13200,   0.00400,    7.6888
   24580,    9593,0.98437500,    0.0771,   0.39326,   0.00000,   0.23421,   0.00600,    7.5915
   24580,    9594,0.92187500,    0.2516,   0.46962,   0.00000,   0.17099,   0.00500,    8.1692
   24580,    9595,0.90625000,    0.2623,   0.27900,   0.00000,   0.11600,   0.00400,    7.8319
   24593,    9596,0.95312500,    0.1736,   0.49756,   0.17700,   0.23513,   0.01500,    7.8091
   24593,    9597,0.95312500,    0.1243,   0.46073,   0.00000,   0.23600,   0.01200,    7.4523
   24593,    9598,0.92187500,    0.1699,   0.41906,   0.00000,   0.20100,   0.00500,    7.8157
   24593,    9599,0.96875000,    0.1517,   0.31910,   0.00000,   0.12407,   0.00400,    7.3828
   24593,    9600,0.92187500,    0.2063,   0.30300,   0.00000,   0.14400,   0.00500,    7.4371
   24606,    9601,0.90625000,    0.2347,   0.26300,   0.19710,   0.15900,   0.00500,    7.7946
   24606,    9602,0.95312500,    0.1948,   0.36821,   0.00000,   0.15600,   0.00500,    7.8030
   24606,    9603,0.95312500,    0.2159,   0.42733,   0.00000,   0.18076,   0.00600,    7.5200
   24606,    9604,0.95312500,    0.1509,   0.57604,   0.00000,   0.12800,   0.01100,    7.8862
   24606,    9605,0.93750000,    0.2166,   0.47319,   0.00000,   0.22007,   0.00700,    7.5594
   24619,    9606,0.95312500,    0.1856,   0.37799,   0.23328,   0.12500,   0.00754,    7.4987
   24619,    9607,0.92187500,    0.2074,   0.34096,   0.00000,   0.12200,   0.00400,    7.5749
   24619,    9608,0.95312500,    0.1362,   0.31152,   0.00000,   0.16000,   0.04500,    7.3817
   24619,    9609,0.98437500,    0.1516,   0.40907,   0.00000,   0.23857,   0.01299,    7.5901
   24619,    9610,0.96875000,    0.1406,   0.43742,   0.00000,   0.24002,   0.01501,    7.4293
   24632,    9611,0.93750000,    0.1581,   0.20700,   0.18200,   0.13300,   0.00500,    7.7308
   24632,    9612,0.92187500,    0.1545,   0.41919,   0.00000,   0.11500,   0.00500,    7.4131
   24632,    9613,0.93750000,    0.1930,   0.29618,   0.00000,   0.14987,   0.00574,    7.7571
   24632,    9614,0.93750000,    0.1489,   0.35308,   0.00000,   0.14552,   0.01500,    7.1879
   24632,    9615,0.92187500,    0.2441,   0.42300,   0.00000,   0.16700,   0.00500,    7.2495
   24644,    9616,0.95312500,    0.1424,   0.43900,   0.17856,   0.22512,   0.01100,    7.5738
   24644,    9617,0.90625000,    0.2416,   0.45442,   0.00000,   0.19100,   0.00500,    7.4469
   24644,    9618,0.92187500,    0.2535,   0.27600,   0.00000,   0.13800,   0.00500,    7.4877
   24644,    9619,0.89062500,    0.2732,   0.34527,   0.00000,   0.20000,   0.00600,    7.8935
   24644,    9620,0.95312500,    0.1291,   0.48202,   0.00000,   0.16800,   0.00400,    7.6298
   24657,    9621,0.89062500,    0.1900,   0.45445,   0.15899,   0.22087,   0.01252,    8.0173
   24657,    9622,0.96875000,    0.1165,   0.64750,   0.00000,   0.20879,   0.00552,    7.8269
   24657,    9623,0.93750000,    0.1858,   0.23637,   0.00000,   0.15589,   0.00400,    7.0954
   24657,    9624,0.95312500,    0.1969,   0.42865,   0.00000,   0.22625,   0.01156,    7.4395
   24657,    9625,0.87500000,    0.2381,   0.44249,   0.00000,   0.20530,   0.01104,    7.5623
   24670,    9626,0.93750000,    0.1813,   0.65674,   0.21047,   0.12815,   0.01300,    7.4399
   24670,    9627,0.95312500,    0.1024,   0.51949,   0.00000,   0.22005,   0.01653,    7.8156
   24670,    9628,0.93750000,    0.1837,   0.38618,   0.00000,   0.20788,   0.00654,    7.5666
   24670,    9629,0.95312500,    0.1519,   0.41250,   0.00000,   0.14959,   0.00500,    7.6045
   24670,    9630,0.90625000,    0.3121,   0.22915,   0.00000,   0.12631,   0.00500,    7.6585
   24683,    9631,0.90625000,    0.2099,   0.28829,   0.15931,   0.15082,   0.00800,    7.4617
   24683,    9632,0.92187500,    0.2074,   0.45573,   0.00000,   0.17807,   0.00400,    7.6376
   24683,    9633,0.95312500,    0.1360,   0.21100,   0.00000,   0.13009,   0.00400,    7.5390
   24683,    9634,0.98437500,    0.0721,   0.26300,   0.00000,   0.14600,   0.00500,    7.6395
   24683,    9635,0.96875000,    0.1130,   0.50948,   0.00000,   0.19914,   0.01291,    7.5147
   24695,    9636,0.96875000,    0.1967,   0.37773,   0.15400,   0.19400,   0.00600,    7.4396
   24695,    9637,0.90625000,    0.1811,   0.37474,   0.00000,   0.17277,   0.00600,    7.3773
   24695,    9638,0.98437500,    0.1904,   0.54277,   0.00000,   0.15000,   0.00500,    7.3859
   24695,    9639,0.95312500,    0.0984,   0.45803,   0.00000,   0.23400,   0.01200,    7.5405
   24695,    9640,0.90625000,    0.2995,   0.59900,   0.00000,   0.19352,   0.01100,    7.2871
   24709,    9641,0.96875000,    0.1098,   0.50500,   0.18300,   0.16413,   0.01400,    7.2125
   24709,    9642,0.93750000,    0.1948,   0.49512,   0.00000,   0.17800,   0.00600,    7.5674
   24709,    9643,0.90625000,    0.2607,   0.20801,   0.00000,   0.20700,   0.00700,    7.3163
   24709,    9644,0.96875000,    0.1089,   0.39059,   0.00000,   0.16299,   0.00457,    7.3128
   24709,    9645,0.95312500,    0.1432,   0.49167,   0.00000,   0.15699,   0.00500,    7.1568
   24721,    9646,0.93750000,    0.1580,   0.38500,   0.13623,   0.22901,   0.01100,    7.0659
   24721,    9647,0.92187500,    0.1879,   0.49209,   0.00000,   0.20859,   0.00599,    7.2490
   24721,    9648,0.95312500,    0.1867,   0.34241,   0.00000,   0.20800,   0.00700,    7.4614
   24721,    9649,0.92187500,    0.1353,   0.32100,   0.00000,   0.16200,   0.00600,    7.2507
   24721,    9650,0.95312500,    0.1420,   0.53879,   0.00000,   0.16700,   0.00500,    7.4520
   24735,    9651,0.95312500,    0.1084,   0.45500,   0.22540,   0.20600,   0.00500,    7.2464
   24735,    9652,0.93750000,    0.1962,   0.47000,   0.00000,   0.23600,   0.01000,    7.2596
   24735,    9653,0.95312500,    0.1522,   0.39656,   0.00000,   0.18977,   0.00500,    7.3454
   24735,    9654,0.92187500,    0.1799,   0.45360,   0.00000,   0.16700,   0.00800,    7.4192
   24735,    9655,0.95312500,    0.1088,   0.24308,   0.00000,   0.11200,   0.00400,    6.4855
   24748,    9656,0.93750000,    0.1920,   0.21600,   0.18900,   0.14300,   0.00600,    7.2415
   24748,    9657,0.93750000,    0.2625,   0.28901,   0.00000,   0.16112,   0.00500,    7.3722
   24748,    9658,0.96875000,    0.1007,   0.53164,   0.00000,   0.12264,   0.00400,    7.2009
   24748,    9659,0.93750000,    0.1562,   0.36200,   0.00000,   0.24798,   0.00900,    7.4559
   24748,    9660,0.96875000,    0.1271,   0.50159,   0.00000,   0.19200,   0.00500,    7.4971
   24760,    9661,0.96875000,    0.1381,   0.38680,   0.14820,   0.19270,   0.01304,    6.7134
   24760,    9662,0.95312500,    0.1379,   0.55000,   0.00002,   0.25159,   0.01200,    7.5362
   24760,    9663,0.96875000,    0.1388,   0.31100,   0.00000,   0.11050,   0.00400,    6.9299
   24760,    9664,0.96875000,    0.1387,   0.21802,   0.00000,   0.18203,   0.00497,    6.9388
   24760,    9665,0.92187500,    0.1994,   0.41328,   0.00000,   0.16500,   0.00500,    7.3256
   24773,    9666,0.92187500,    0.2454,   0.35100,   0.14900,   0.10000,   0.00500,    6.8747
   24773,    9667,0.90625000,    0.3283,   0.42200,   0.00000,   0.20226,   0.01299,    7.4591
   24773,    9668,0.95312500,    0.1768,   0.52511,   0.00000,   0.19786,   0.00700,    7.4598
   24773,    9669,0.93750000,    0.2926,   0.35899,   0.00000,   0.18500,   0.00601,    7.3097
   24773,    9670,0.92187500,    0.2219,   0.37335,   0.00000,   0.16456,   0.00800,    7.1637
   24786,    9671,0.95312500,    0.1590,   0.40166,   0.17900,   0.11300,   0.01000,    7.3202
   24786,    9672,0.93750000,    0.2224,   0.49255,   0.00000,   0.24000,   0.01400,    7.1502
   24786,    9673,1.00000000,    0.0688,   0.57600,   0.00000,   0.22410,   0.01200,    7.3840
   24786,    9674,0.96875000,    0.0918,   0.30425,   0.00000,   0.16500,   0.00600,    6.9951
   24786,    9675,0.95312500,    0.1080,   0.32800,   0.00000,   0.15465,   0.00600,    7.2008
   24799,    9676,0.96875000,    0.0783,   7.53454,   0.19661,   0.17346,   0.01400,    7.0733
   24799,    9677,0.96875000,    0.1218,   0.40244,   0.00000,   0.21199,   0.01200,    7.0439
   24799,    9678,0.98437500,    0.1071,   0.37600,   0.00000,   0.19736,   0.00400,    6.5658
   24799,    9679,1.00000000,    0.0791,   0.30214,   0.00000,   0.11600,   0.00400,    7.1610
   24799,    9680,0.98437500,    0.1080,   0.39701,   0.00000,   0.15700,   0.00400,    7.1831
   24812,    9681,0.92187500,    0.1749,   0.37460,   0.20859,   0.14307,   0.00600,    6.5637
   24812,    9682,0.93750000,    0.1440,   0.19254,   0.00000,   0.11913,   0.00503,    6.4214
   24812,    9683,0.96875000,    0.1218,   0.33092,   0.00000,   0.15439,   0.00600,    6.8833
   24812,    9684,0.90625000,    0.2666,   0.40509,   0.00000,   0.15800,   0.00500,    6.8989
   24812,    9685,0.96875000,    0.1883,   0.33900,   0.00000,   0.13374,   0.00600,    6.5331
   24824,    9686,0.92187500,    0.2060,   0.28363,   0.20000,   0.14500,   0.00600,    6.5515
   24824,    9687,0.93750000,    0.1154,   0.25400,   0.00000,   0.13800,   0.00400,    6.8809
   24824,    9688,0.93750000,    0.1688,   0.42606,   0.00000,   0.14300,   0.00600,    6.6316
   24824,    9689,0.92187500,    0.2371,   0.50738,   0.00000,   0.23774,   0.01232,    7.0099
   24824,    9690,0.93750000,    0.1928,   0.53457,   0.00000,   0.20401,   0.00506,    7.0630
   24836,    9691,0.90625000,    0.2263,   0.44332,   0.18318,   0.18700,   0.01200,    7.1387
   24836,    9692,0.96875000,    0.1501,   0.56224,   0.00000,   0.23265,   0.01699,    7.0447
   24836,    9693,0.93750000,    0.1916,   0.21436,   0.00000,   0.12030,   0.00999,    6.7215
   24836,    9694,0.96875000,    0.1728,   0.28239,   0.00000,   0.13100,   0.00801,    7.0862
   24836,    9695,0.96875000,    0.1413,   0.47100,   0.00000,   0.24061,   0.00500,    6.7045
   24849,    9696,0.93750000,    0.2350,   0.43868,   0.13300,   0.22300,   0.01200,    6.6930
   24849,    9697,0.92187500,    0.1851,   0.51257,   0.00000,   0.20909,   0.00600,    7.0461
   24849,    9698,0.95312500,    0.2268,   0.29400,   0.00000,   0.12754,   0.00622,    6.7803
   24849,    9699,0.96875000,    0.1472,   0.22072,   0.00000,   0.28400,   0.00800,    7.0877
   24849,    9700,0.96875000,    0.1587,   0.30400,   0.00000,   0.15200,   0.00500,    7.2526
   24862,    9701,0.95312500,    0.1322,   0.43216,   0.22700,   0.22192,   0.01718,    7.1829
   24862,    9702,0.95312500,    0.1500,   0.47873,   0.00000,   0.21357,   0.00600,    6.9391
   24862,    9703,0.95312500,    0.1218,   0.46156,   0.00000,   0.22473,   0.01362,    6.7686
   24862,    9704,0.96875000,    0.1404,   0.41530,   0.00000,   0.18614,   0.00500,    7.1040
   24862,    9705,0.96875000,    0.1685,   0.42186,   0.00000,   0.14800,   0.00600,    6.4952
   24876,    9706,0.95312500,    0.1524,   0.51988,   0.18900,   0.25400,   0.01302,    6.7233
   24876,    9707,0.93750000,    0.1789,   0.49912,   0.00000,   0.23720,   0.01100,    6.7057
   24876,    9708,0.98437500,    0.1121,   0.42781,   0.00000,   0.19600,   0.00700,    6.4203
   24876,    9709,0.90625000,    0.2647,   0.32700,   0.00000,   0.16958,   0.00552,    7.6321
   24876,    9710,0.95312500,    0.1421,   0.40901,   0.00000,   0.14022,   0.00600,    6.9580
   24889,    9711,0.92187500,    0.2822,   0.28372,   0.22400,   0.14701,   0.00699,    6.5827
   24889,    9712,0.93750000,    0.2183,   0.35056,   0.00000,   0.20566,   0.00684,    7.3952
