 param_v,     stp,     trn_a,     trn_l, time_send, time_recv, time_calc, time_eval,     grd_n
    8364,    1299,0.82812500,    0.4988,   0.43462,   0.00000,   1.09298,   0.00300,    9.2522
    8364,    1300,0.76562500,    0.6934,   0.34263,   0.00000,   1.07268,   0.00300,    9.0005
    8396,    1301,0.73437500,    0.7747,   0.46106,   0.15300,   1.09132,   0.00400,    8.1551
    8396,    1302,0.75000000,    0.6822,   0.52308,   0.00000,   1.07193,   0.00600,    8.5515
    8396,    1303,0.78125000,    0.7229,   0.44880,   0.00000,   1.08524,   0.00300,    8.0282
    8396,    1304,0.68750000,    0.8628,   0.52508,   0.00000,   1.08872,   0.00300,    9.0177
    8396,    1305,0.75000000,    0.6098,   0.43256,   0.00000,   1.05977,   0.00200,    8.3039
    8428,    1306,0.75000000,    0.7457,   0.47694,   0.15519,   1.10860,   0.00300,    8.8831
    8428,    1307,0.76562500,    0.7656,   0.46514,   0.00000,   1.04402,   0.00300,    7.5447
    8428,    1308,0.84375000,    0.4241,   0.51700,   0.00100,   1.12312,   0.00200,    8.8299
    8428,    1309,0.79687500,    0.6107,   0.52459,   0.00000,   1.07386,   0.00300,    8.9302
    8428,    1310,0.70312500,    0.8212,   0.52054,   0.00000,   1.08176,   0.00300,    8.6536
    8465,    1311,0.75000000,    0.7446,   0.24311,   0.15006,   1.06299,   0.00200,    8.5104
    8465,    1312,0.79687500,    0.4977,   0.25992,   0.00000,   1.03456,   0.00200,    8.6719
    8465,    1313,0.76562500,    0.7237,   0.44961,   0.00000,   1.08194,   0.00301,    8.4505
    8465,    1314,0.73437500,    0.6733,   0.53741,   0.00000,   1.14310,   0.00300,    8.7905
    8465,    1315,0.85937500,    0.4838,   0.52041,   0.00000,   1.10494,   0.00400,    8.5357
    8496,    1316,0.75000000,    0.7110,   0.52053,   0.11921,   1.08692,   0.00300,    8.8936
    8496,    1317,0.81250000,    0.5350,   0.45709,   0.00000,   1.09824,   0.00300,    9.0256
    8496,    1318,0.78125000,    0.6764,   0.35500,   0.00000,   1.06100,   0.00200,    8.1862
    8496,    1319,0.81250000,    0.7204,   0.37800,   0.00000,   1.07501,   0.00300,    8.7615
    8496,    1320,0.76562500,    0.7424,   0.21451,   0.00000,   1.06085,   0.00300,    8.1643
    8528,    1321,0.76562500,    0.6979,   0.27100,   0.14103,   1.07922,   0.00300,    8.7645
    8528,    1322,0.84375000,    0.6176,   0.46868,   0.00000,   1.09566,   0.00300,    8.9284
    8528,    1323,0.79687500,    0.5565,   0.43300,   0.00000,   1.08413,   0.00200,    8.8525
    8528,    1324,0.81250000,    0.6213,   0.44046,   0.00000,   1.08962,   0.00300,    8.5896
    8528,    1325,0.78125000,    0.6109,   0.34975,   0.00097,   1.09223,   0.00300,    8.6522
    8561,    1326,0.79687500,    0.6676,   0.48567,   0.13477,   1.05293,   0.00300,    9.7256
    8561,    1327,0.81250000,    0.5874,   0.45236,   0.00000,   1.09221,   0.00300,    8.6193
    8561,    1328,0.70312500,    0.7436,   0.60953,   0.00000,   1.10624,   0.00200,    9.0822
    8561,    1329,0.79687500,    0.5618,   0.26560,   0.00000,   1.05501,   0.00300,    9.0610
    8561,    1330,0.79687500,    0.5267,   0.38500,   0.00000,   1.05952,   0.00300,    9.3580
    8595,    1331,0.81250000,    0.4786,   0.31209,   0.13384,   1.11419,   0.00300,    8.1150
    8595,    1332,0.85937500,    0.4865,   0.38600,   0.00000,   1.04292,   0.00300,    8.9281
    8595,    1333,0.85937500,    0.4628,   0.47308,   0.00000,   1.06744,   0.00200,    8.5534
    8595,    1334,0.81250000,    0.6441,   0.27400,   0.00000,   1.07147,   0.00300,    8.5080
    8595,    1335,0.85937500,    0.4421,   0.34054,   0.00000,   1.07312,   0.00400,    8.7980
    8624,    1336,0.73437500,    0.8426,   0.44718,   0.13104,   1.10735,   0.00300,    8.5288
    8624,    1337,0.73437500,    0.6612,   0.42447,   0.00000,   1.08205,   0.00300,    8.2890
    8624,    1338,0.85937500,    0.3912,   0.52452,   0.00000,   1.09969,   0.00300,    8.4949
    8624,    1339,0.79687500,    0.5470,   0.28080,   0.00000,   1.06070,   0.00300,    8.5866
    8624,    1340,0.79687500,    0.7429,   0.40780,   0.00000,   1.08128,   0.00300,    8.0048
    8657,    1341,0.79687500,    0.6197,   0.34500,   0.12935,   1.08347,   0.00200,    8.8341
    8657,    1342,0.73437500,    0.6568,   0.45661,   0.00000,   1.08538,   0.00200,    8.2712
    8657,    1343,0.71875000,    0.8179,   0.46900,   0.00000,   1.09743,   0.00300,    8.1042
    8657,    1344,0.81250000,    0.6219,   0.38807,   0.00000,   1.09989,   0.00300,    8.8147
    8657,    1345,0.89062500,    0.3537,   0.56252,   0.00001,   1.09525,   0.00300,    8.4058
    8692,    1346,0.84375000,    0.4508,   0.51439,   0.14301,   1.05169,   0.00400,    8.2583
    8692,    1347,0.73437500,    0.5873,   0.48600,   0.00000,   1.06833,   0.00400,    8.4874
    8692,    1348,0.79687500,    0.5216,   0.49984,   0.00000,   1.04981,   0.00300,    8.4279
    8692,    1349,0.81250000,    0.4886,   0.39600,   0.00000,   1.09061,   0.00400,    8.4958
    8692,    1350,0.84375000,    0.4066,   0.49535,   0.00000,   1.08913,   0.00301,    8.3951
    8724,    1351,0.73437500,    0.6814,   0.22500,   0.20665,   1.09628,   0.00300,    7.8305
    8724,    1352,0.79687500,    0.7199,   0.20940,   0.00000,   1.05512,   0.00300,    8.5221
    8724,    1353,0.79687500,    0.5802,   0.34734,   0.00000,   1.07139,   0.00199,    8.8854
    8724,    1354,0.78125000,    0.5246,   0.30908,   0.00000,   1.07321,   0.00400,    8.5049
    8724,    1355,0.71875000,    0.7825,   0.47793,   0.00000,   1.08121,   0.00300,    8.9246
    8753,    1356,0.87500000,    0.3678,   0.59442,   0.11500,   1.06730,   0.00400,    8.3700
    8753,    1357,0.76562500,    0.6123,   0.68109,   0.00000,   1.06262,   0.00400,    8.4492
    8753,    1358,0.82812500,    0.4656,   0.40644,   0.00000,   1.05689,   0.00302,    8.5125
    8753,    1359,0.78125000,    0.6148,   0.41379,   0.00000,   1.13176,   0.00300,    8.4018
    8753,    1360,0.73437500,    0.7493,   0.51667,   0.00000,   1.06840,   0.00300,    8.4402
    8787,    1361,0.71875000,    0.7580,   0.38337,   0.12003,   1.06416,   0.00300,    8.5679
    8787,    1362,0.84375000,    0.4741,   0.41295,   0.00000,   1.08225,   0.00299,    8.1130
    8787,    1363,0.71875000,    0.7707,   6.55127,   0.00000,   1.07128,   0.00300,    8.9044
    8787,    1364,0.78125000,    0.4739,   0.47072,   0.00000,   1.11654,   0.00400,    9.2100
    8787,    1365,0.75000000,    0.6635,   0.44445,   0.00000,   1.07806,   0.00300,    8.0032
    8816,    1366,0.81250000,    0.5498,   0.42800,   0.12841,   1.05573,   0.00300,    8.3856
    8816,    1367,0.76562500,    0.7673,   0.54054,   0.00000,   1.07360,   0.00407,    8.4920
    8816,    1368,0.82812500,    0.5696,   0.47980,   0.00000,   1.10790,   0.00300,    8.2336
    8816,    1369,0.82812500,    0.6328,   0.56113,   0.00000,   1.10281,   0.00300,    8.7718
    8816,    1370,0.75000000,    0.5928,   0.56810,   0.00000,   1.07215,   0.00300,    8.8301
    8850,    1371,0.75000000,    0.7202,   0.23513,   0.13403,   1.06095,   0.00323,    8.4100
    8850,    1372,0.89062500,    0.3524,   0.44821,   0.00000,   1.08955,   0.00400,    8.3282
    8850,    1373,0.82812500,    0.5677,   0.49502,   0.00000,   1.05144,   0.00300,    8.9761
    8850,    1374,0.76562500,    0.6823,   0.31781,   0.00000,   1.06258,   0.00300,    8.4760
    8850,    1375,0.84375000,    0.6338,   0.50235,   0.00000,   1.04580,   0.00300,    8.2838
    8880,    1376,0.84375000,    0.4779,   0.30800,   0.13060,   1.07178,   0.00200,    8.3228
    8880,    1377,0.79687500,    0.5667,   0.60739,   0.00000,   1.07416,   0.00300,    8.5757
    8880,    1378,0.79687500,    0.5664,   0.37900,   0.00000,   1.07606,   0.00300,    8.2389
    8880,    1379,0.76562500,    0.6094,   0.50673,   0.00000,   1.11034,   0.00400,    8.6921
    8880,    1380,0.89062500,    0.4781,   0.50047,   0.00000,   1.11915,   0.00400,    8.2250
    8914,    1381,0.78125000,    0.5133,   0.25308,   0.12000,   1.08751,   0.00254,    8.3644
    8914,    1382,0.89062500,    0.3767,   0.36000,   0.00000,   1.03961,   0.00300,    8.6461
    8914,    1383,0.81250000,    0.4910,   0.46019,   0.00000,   1.08267,   0.00300,    8.9072
    8914,    1384,0.81250000,    0.4728,   0.49040,   0.00000,   1.07437,   0.00300,    8.1608
    8914,    1385,0.85937500,    0.4440,   0.50352,   0.00000,   1.05226,   0.00200,    8.5852
    8946,    1386,0.75000000,    0.8412,   0.31904,   0.12801,   1.05701,   0.00300,    8.5283
    8946,    1387,0.75000000,    0.6529,   0.46602,   0.00000,   1.06676,   0.00300,    8.4801
    8946,    1388,0.75000000,    0.5984,   0.51226,   0.00000,   1.07400,   0.00200,    8.4624
    8946,    1389,0.76562500,    0.5538,   0.43100,   0.00000,   1.08708,   0.00400,    8.4914
    8946,    1390,0.87500000,    0.5014,   0.16800,   0.00000,   1.05900,   0.00200,    7.9072
    8976,    1391,0.85937500,    0.4777,   0.51051,   0.11800,   1.05535,   0.00300,    8.7047
    8976,    1392,0.75000000,    0.6595,   0.47922,   0.00000,   1.08280,   0.00300,    7.6180
    8976,    1393,0.75000000,    0.7879,   0.29234,   0.00000,   1.04947,   0.00300,    8.4051
    8976,    1394,0.70312500,    0.7809,   0.54130,   0.00000,   1.06218,   0.00299,    8.8382
    8976,    1395,0.79687500,    0.5186,   0.46699,   0.00000,   1.08056,   0.00300,    8.2535
    9008,    1396,0.73437500,    0.8734,   0.50114,   0.12133,   1.05651,   0.00300,    9.4218
    9008,    1397,0.84375000,    0.5937,   0.40500,   0.00000,   1.07156,   0.00300,    8.1694
    9008,    1398,0.81250000,    0.4731,   0.53895,   0.00000,   1.06954,   0.00400,    8.9640
    9008,    1399,0.73437500,    0.7349,   0.62900,   0.00000,   1.04235,   0.00300,    8.7784
    9008,    1400,0.79687500,    0.6496,   0.35500,   0.00000,   1.08955,   0.00300,    8.7343
    9041,    1401,0.81250000,    0.5066,   0.33900,   0.14500,   1.05830,   0.00400,    8.9240
    9041,    1402,0.82812500,    0.5123,   0.47432,   0.00000,   1.07440,   0.00300,    8.2413
    9041,    1403,0.78125000,    0.6665,   0.48770,   0.00000,   1.06659,   0.00300,    8.9374
    9041,    1404,0.75000000,    0.7761,   0.42100,   0.00000,   1.08368,   0.00300,    8.3757
    9041,    1405,0.73437500,    0.7208,   0.29428,   0.00000,   1.06200,   0.00300,    8.9187
    9074,    1406,0.76562500,    0.6572,   0.34952,   0.14038,   1.09522,   0.00300,    8.4435
    9074,    1407,0.71875000,    0.6659,   0.48215,   0.00000,   1.08996,   0.00300,    8.6177
    9074,    1408,0.82812500,    0.5559,   0.36921,   0.00000,   1.08459,   0.00300,    8.8512
    9074,    1409,0.87500000,    0.5042,   0.48683,   0.00000,   1.10175,   0.00251,    8.3422
    9074,    1410,0.75000000,    0.6931,   0.25340,   0.00000,   1.08959,   0.00453,    8.7481
    9106,    1411,0.85937500,    0.4710,   0.56823,   0.12712,   1.07332,   0.00300,    8.7991
    9106,    1412,0.81250000,    0.5444,   0.51087,   0.00000,   1.05602,   0.00351,    8.7855
    9106,    1413,0.70312500,    0.7173,   0.48345,   0.00000,   1.05807,   0.00300,    8.4974
    9106,    1414,0.73437500,    0.7496,   0.52050,   0.00000,   1.10203,   0.00300,    9.5157
    9106,    1415,0.76562500,    0.6479,   0.27302,   0.00000,   1.07361,   0.00400,    8.3525
    9138,    1416,0.75000000,    0.6279,   0.31185,   0.12105,   1.05161,   0.00400,    8.2416
    9138,    1417,0.76562500,    0.7122,   0.51751,   0.00000,   1.06559,   0.00300,    8.5056
    9138,    1418,0.79687500,    0.6596,   0.41681,   0.00000,   1.08803,   0.00400,    8.8818
    9138,    1419,0.71875000,    0.7855,   0.55528,   0.00000,   1.11863,   0.00200,    8.5767
    9138,    1420,0.81250000,    0.5960,   0.46772,   0.00000,   1.05855,   0.00300,    8.3719
    9171,    1421,0.79687500,    0.5435,   0.49781,   0.15503,   1.04273,   0.00300,    8.7965
    9171,    1422,0.81250000,    0.5185,   0.41854,   0.00000,   1.09702,   0.00300,    9.2486
    9171,    1423,0.70312500,    0.8846,   0.31450,   0.00000,   1.06655,   0.00300,    8.5652
    9171,    1424,0.89062500,    0.3901,   0.51976,   0.00000,   1.08507,   0.00300,    8.3089
    9171,    1425,0.85937500,    0.5546,   0.42853,   0.00000,   1.09005,   0.00300,    8.1401
    9205,    1426,0.84375000,    0.4807,   0.39498,   0.13309,   1.07571,   0.00400,    8.7281
    9205,    1427,0.76562500,    0.6069,   0.54564,   0.00000,   1.05830,   0.00300,    8.8344
    9205,    1428,0.81250000,    0.6395,   0.48300,   0.00000,   1.05173,   0.00400,    8.2925
    9205,    1429,0.81250000,    0.5249,   0.47655,   0.00000,   1.06263,   0.00300,    9.3834
    9205,    1430,0.82812500,    0.5051,   0.28500,   0.00000,   1.05930,   0.00400,    9.0392
    9237,    1431,0.68750000,    0.8146,   0.52372,   0.14203,   1.06197,   0.00300,    8.5250
    9237,    1432,0.76562500,    0.6986,   0.37162,   0.00000,   1.06188,   0.00300,    8.6544
    9237,    1433,0.78125000,    0.6761,   0.32730,   0.00000,   1.09110,   0.00200,    8.6203
    9237,    1434,0.64062500,    1.0241,   0.24308,   0.00000,   1.08338,   0.00300,    9.0159
    9237,    1435,0.81250000,    0.6034,   0.32109,   0.00000,   1.05786,   0.00304,    8.9145
    9270,    1436,0.75000000,    0.6710,   0.30563,   0.12584,   1.08612,   0.00200,    8.9343
    9270,    1437,0.89062500,    0.3671,   0.57342,   0.00000,   1.08757,   0.00300,    9.2366
    9270,    1438,0.79687500,    0.6158,   0.53976,   0.00000,   1.06124,   0.00400,    9.1734
    9270,    1439,0.84375000,    0.6171,   0.50727,   0.00000,   1.09910,   0.00400,    8.5793
    9270,    1440,0.78125000,    0.6512,   0.50900,   0.00000,   1.09940,   0.00400,    8.8551
    9305,    1441,0.85937500,    0.4519,   0.48902,   0.12100,   1.06400,   0.00300,    9.1978
    9305,    1442,0.79687500,    0.5188,   0.52306,   0.00000,   1.08760,   0.00300,    8.9890
    9305,    1443,0.78125000,    0.7755,   0.34800,   0.00000,   1.08913,   0.00300,    7.5227
    9305,    1444,0.76562500,    0.6229,   0.50652,   0.00000,   1.07557,   0.00300,    9.3529
    9305,    1445,0.78125000,    0.6174,   0.29999,   0.00000,   1.05900,   0.00300,    8.7681
    9338,    1446,0.85937500,    0.4908,   0.49500,   0.14400,   1.06145,   0.00400,    8.9735
    9338,    1447,0.76562500,    0.5756,   0.46900,   0.00000,   1.09718,   0.00200,    9.0312
    9338,    1448,0.76562500,    0.6382,   0.51171,   0.00000,   1.10680,   0.00300,    8.7418
    9338,    1449,0.73437500,    0.5010,   0.34310,   0.00000,   1.05700,   0.00300,    8.7909
    9338,    1450,0.78125000,    0.5737,   0.46201,   0.00000,   1.06355,   0.00300,    8.3975
    9371,    1451,0.78125000,    0.6532,   0.20800,   0.14044,   1.05601,   0.00400,    8.6651
    9371,    1452,0.84375000,    0.4510,   0.40403,   0.00000,   1.08163,   0.00400,    8.7103
    9371,    1453,0.82812500,    0.4859,   0.45300,   0.00000,   1.09700,   0.00300,    8.5060
    9371,    1454,0.79687500,    0.6381,   0.44458,   0.00000,   1.06742,   0.00300,    8.7387
    9371,    1455,0.84375000,    0.6146,   0.28102,   0.00000,   1.07700,   0.00300,    8.9152
    9404,    1456,0.85937500,    0.5822,   0.49822,   0.11956,   1.08466,   0.00300,    8.9034
    9404,    1457,0.82812500,    0.4841,   0.21200,   0.00000,   1.07773,   0.00400,    8.5719
    9404,    1458,0.78125000,    0.6616,   0.26802,   0.00000,   1.04192,   0.00300,    9.4767
    9404,    1459,0.79687500,    0.4704,   0.19700,   0.00000,   1.06351,   0.00300,    8.1782
    9404,    1460,0.90625000,    0.3140,   0.46647,   0.00000,   1.07358,   0.00300,    8.7987
    9434,    1461,0.84375000,    0.4755,   0.43937,   0.11665,   1.12784,   0.00300,    9.4345
    9434,    1462,0.85937500,    0.3938,   0.18140,   0.00000,   1.06381,   0.00400,    8.9000
    9434,    1463,0.75000000,    0.6239,   0.44827,   0.00000,   1.06744,   0.00600,    8.6702
    9434,    1464,0.82812500,    0.5674,   0.30694,   0.00000,   1.10964,   0.00251,    8.0533
    9434,    1465,0.76562500,    0.5326,   0.45806,   0.00000,   1.04681,   0.00400,    8.8212
    9467,    1466,0.90625000,    0.2621,   0.23100,   0.13301,   1.08486,   0.00300,    8.1990
    9467,    1467,0.82812500,    0.5297,   0.45729,   0.00000,   1.06665,   0.00200,    8.3878
    9467,    1468,0.76562500,    0.6249,   0.31400,   0.00000,   1.11721,   0.00300,    8.4912
    9467,    1469,0.87500000,    0.4797,   0.52612,   0.00000,   1.07104,   0.00300,    8.0544
    9467,    1470,0.75000000,    0.7828,   0.50525,   0.00000,   1.08016,   0.00200,    8.5637
    9498,    1471,0.82812500,    0.4742,   0.47913,   0.12199,   1.04917,   0.00300,    8.2721
    9498,    1472,0.79687500,    0.6666,   0.42801,   0.00000,   1.05985,   0.00300,    8.2951
    9498,    1473,0.81250000,    0.4278,   0.43305,   0.00000,   1.07017,   0.00300,    8.0632
    9498,    1474,0.78125000,    0.5785,   0.33351,   0.00000,   1.08839,   0.00300,    8.4335
    9498,    1475,0.84375000,    0.4358,   0.48213,   0.00000,   1.08007,   0.00400,    8.6177
    9531,    1476,0.78125000,    0.5305,   0.46788,   0.14502,   1.12287,   0.00300,    8.6280
    9531,    1477,0.85937500,    0.4247,   0.49833,   0.00000,   1.05594,   0.00300,    8.9531
    9531,    1478,0.81250000,    0.4493,   0.38220,   0.00000,   1.08042,   0.00400,    7.9371
    9531,    1479,0.78125000,    0.5376,   0.48300,   0.00000,   1.08612,   0.00300,    8.2172
    9531,    1480,0.73437500,    0.6579,   0.25964,   0.00000,   1.08202,   0.00300,    8.0758
    9566,    1481,0.79687500,    0.5607,   0.43800,   0.14961,   1.08565,   0.00300,    8.5678
    9566,    1482,0.82812500,    0.5732,   0.55284,   0.00000,   1.06437,   0.00300,    8.6413
    9566,    1483,0.76562500,    0.6069,   0.20800,   0.00000,   1.09921,   0.00200,    8.3167
    9566,    1484,0.78125000,    0.5964,   0.25253,   0.00000,   1.09100,   0.00300,    8.9087
    9566,    1485,0.78125000,    0.6646,   0.48400,   0.00000,   1.08571,   0.00300,    7.9391
    9596,    1486,0.85937500,    0.3772,   6.96968,   0.12801,   1.09349,   0.00300,    8.4879
    9596,    1487,0.75000000,    0.6653,   0.57952,   0.00000,   1.06498,   0.00251,    8.3593
    9596,    1488,0.79687500,    0.5722,   0.48226,   0.00000,   1.09559,   0.00300,    8.2868
    9596,    1489,0.81250000,    0.6100,   0.45451,   0.00000,   1.07311,   0.00200,    8.4962
    9596,    1490,0.78125000,    0.6098,   0.30900,   0.00000,   1.24899,   0.00300,    8.7162
    9630,    1491,0.75000000,    0.6007,   0.35000,   0.13602,   1.08508,   0.00300,    8.0060
    9630,    1492,0.71875000,    0.7428,   0.56000,   0.00000,   1.11751,   0.00300,    8.0910
    9630,    1493,0.87500000,    0.4725,   0.48367,   0.00000,   1.08354,   0.00300,    8.2249
    9630,    1494,0.81250000,    0.5696,   0.53602,   0.00000,   1.08784,   0.00300,    8.5375
    9630,    1495,0.76562500,    0.7023,   0.23800,   0.00000,   1.07128,   0.00300,    8.3441
    9662,    1496,0.71875000,    0.7848,   0.50300,   0.12620,   1.09287,   0.00400,    8.4720
    9662,    1497,0.76562500,    0.6237,   0.54293,   0.00000,   1.06898,   0.00300,    9.0255
    9662,    1498,0.68750000,    0.8494,   0.31400,   0.00000,   1.09296,   0.00200,    8.7247
    9662,    1499,0.81250000,    0.5006,   0.41577,   0.00000,   1.08788,   0.00400,    8.3982
    9662,    1500,0.76562500,    0.6790,   0.34244,   0.00000,   1.15700,   0.00200,    8.4387
    9696,    1501,0.79687500,    0.6045,   0.29693,   0.14700,   1.07702,   0.00400,    8.9597
    9696,    1502,0.84375000,    0.4896,   0.25200,   0.00000,   1.13928,   0.00300,    8.4016
    9696,    1503,0.79687500,    0.6132,   0.28983,   0.00000,   1.10501,   0.00300,    8.4175
    9696,    1504,0.78125000,    0.8532,   0.20500,   0.00000,   1.10776,   0.00400,    7.7514
    9696,    1505,0.78125000,    0.6553,   0.50800,   0.00000,   1.07798,   0.00300,    8.4993
    9724,    1506,0.81250000,    0.5488,   0.39070,   0.11763,   1.06497,   0.00300,    8.8976
    9724,    1507,0.78125000,    0.6062,   0.63604,   0.00000,   1.11811,   0.00300,    7.6674
    9724,    1508,0.84375000,    0.4411,   0.33171,   0.00000,   1.08410,   0.00252,    8.5926
    9724,    1509,0.79687500,    0.5647,   0.67107,   0.00000,   1.05446,   0.00300,    8.3625
    9724,    1510,0.79687500,    0.6763,   0.49512,   0.00000,   1.06078,   0.00299,    9.0183
    9758,    1511,0.73437500,    0.5037,   0.39509,   0.14154,   1.06024,   0.00300,    9.0165
    9758,    1512,0.82812500,    0.5398,   0.52192,   0.00000,   1.06925,   0.00400,    8.8395
    9758,    1513,0.81250000,    0.5489,   0.50500,   0.00000,   1.07477,   0.00300,    8.8973
    9758,    1514,0.84375000,    0.5856,   0.38081,   0.00000,   1.08210,   0.00300,    8.4742
    9758,    1515,0.73437500,    0.6395,   0.52800,   0.00000,   1.06051,   0.00400,    8.5437
    9791,    1516,0.85937500,    0.3915,   0.41307,   0.13001,   1.07851,   0.00320,    8.8759
    9791,    1517,0.81250000,    0.5880,   0.31460,   0.00000,   1.06452,   0.00300,    8.1180
    9791,    1518,0.78125000,    0.6126,   0.44763,   0.00000,   1.09400,   0.00400,    8.6643
    9791,    1519,0.70312500,    0.8372,   0.44400,   0.00000,   1.07736,   0.00300,    8.6118
    9791,    1520,0.85937500,    0.3912,   0.49596,   0.00000,   1.06473,   0.00300,    8.1268
    9823,    1521,0.84375000,    0.4476,   0.46500,   0.11900,   1.07976,   0.00300,    8.4007
    9823,    1522,0.81250000,    0.6968,   0.24100,   0.00000,   1.10428,   0.00400,    8.7759
    9823,    1523,0.89062500,    0.3699,   0.47809,   0.00000,   1.07636,   0.00300,    8.3692
    9823,    1524,0.78125000,    0.7542,   0.57868,   0.00000,   1.04158,   0.00300,    8.6589
    9823,    1525,0.84375000,    0.5984,   0.36414,   0.00000,   1.08029,   0.00300,    8.5795
    9855,    1526,0.82812500,    0.4951,   0.35900,   0.14449,   1.08308,   0.00300,    7.9183
    9855,    1527,0.84375000,    0.4574,   0.46708,   0.00000,   1.08900,   0.00300,    9.3808
    9855,    1528,0.78125000,    0.5791,   0.37618,   0.00000,   1.12646,   0.00400,    8.3062
    9855,    1529,0.84375000,    0.5286,   0.46214,   0.00000,   1.06898,   0.00400,    8.6918
    9855,    1530,0.85937500,    0.5150,   0.43418,   0.00000,   1.09597,   0.00400,    8.3191
    9888,    1531,0.87500000,    0.4969,   0.49457,   0.12092,   1.06790,   0.00200,    9.5037
    9888,    1532,0.81250000,    0.4449,   0.41556,   0.00000,   1.09685,   0.00300,    8.5914
    9888,    1533,0.82812500,    0.5754,   0.38555,   0.00000,   1.07141,   0.00364,    8.0985
    9888,    1534,0.82812500,    0.4609,   0.51943,   0.00000,   1.07214,   0.00300,    8.4117
    9888,    1535,0.79687500,    0.7620,   0.57818,   0.00000,   1.12034,   0.00400,    8.2935
    9924,    1536,0.85937500,    0.5172,   0.50593,   0.14815,   1.08147,   0.00199,    8.7093
    9924,    1537,0.85937500,    0.5188,   0.55613,   0.00000,   1.05620,   0.00300,    8.7281
    9924,    1538,0.76562500,    0.7473,   0.46673,   0.00000,   1.13862,   0.00405,    8.7860
    9924,    1539,0.81250000,    0.4990,   0.17842,   0.00000,   1.08508,   0.00400,    7.9156
    9924,    1540,0.89062500,    0.3996,   0.43900,   0.00000,   1.07461,   0.00300,    8.4563
    9958,    1541,0.76562500,    0.6598,   0.55210,   0.11600,   1.10903,   0.00300,    9.1769
    9958,    1542,0.70312500,    0.7495,   0.39800,   0.00000,   1.05000,   0.00300,    8.3901
    9958,    1543,0.82812500,    0.5557,   0.43389,   0.00000,   1.10500,   0.00300,    8.3901
    9958,    1544,0.79687500,    0.5547,   0.22900,   0.00000,   1.05951,   0.00300,    8.2907
    9958,    1545,0.78125000,    0.5978,   0.25300,   0.00000,   1.06003,   0.00300,    8.0581
    9988,    1546,0.79687500,    0.6645,   0.34400,   0.12403,   1.08723,   0.00300,    7.9621
    9988,    1547,0.65625000,    0.7801,   0.50391,   0.00000,   1.11388,   0.00300,    8.5218
    9988,    1548,0.73437500,    0.5978,   0.49200,   0.00000,   1.05902,   0.00400,    8.9990
    9988,    1549,0.84375000,    0.5700,   0.53802,   0.00000,   1.10310,   0.00300,    8.9554
    9988,    1550,0.76562500,    0.6271,   0.42801,   0.00000,   1.06696,   0.00300,    8.3623
   10018,    1551,0.75000000,    0.7076,   0.39186,   0.16904,   1.10160,   0.00300,    7.9491
   10018,    1552,0.84375000,    0.6165,   0.54710,   0.00000,   1.08700,   0.00400,    8.5589
   10018,    1553,0.78125000,    0.5750,   0.48490,   0.00000,   1.07163,   0.00398,    8.5936
   10018,    1554,0.85937500,    0.4720,   0.52177,   0.00000,   1.08155,   0.00400,    8.9381
   10018,    1555,0.73437500,    0.7270,   0.51900,   0.00000,   1.06463,   0.00300,    8.8393
   10052,    1556,0.76562500,    0.6408,   0.42901,   0.13671,   1.05171,   0.00300,    8.7410
   10052,    1557,0.79687500,    0.6276,   0.43454,   0.00000,   1.08458,   0.00300,   10.0981
   10052,    1558,0.73437500,    0.6793,   0.41640,   0.00000,   1.05723,   0.00257,    8.3352
   10052,    1559,0.85937500,    0.4687,   0.56393,   0.00000,   1.11227,   0.00300,    8.8251
   10052,    1560,0.76562500,    0.6910,   0.28297,   0.00000,   1.03853,   0.00300,    8.3757
   10083,    1561,0.78125000,    0.7078,   0.53369,   0.13998,   1.07795,   0.00300,    9.3989
   10083,    1562,0.89062500,    0.3646,   0.22630,   0.00000,   1.07651,   0.00351,    9.0353
   10083,    1563,0.82812500,    0.4895,   0.32148,   0.00000,   1.07314,   0.00300,    8.5821
   10083,    1564,0.75000000,    0.6075,   0.30700,   0.00000,   0.37312,   0.00300,    8.6047
   10083,    1565,0.82812500,    0.5812,   0.46600,   0.00000,   1.06751,   0.00400,    8.2550
   10123,    1566,0.95312500,    0.2786,   0.44000,   0.12803,   1.08234,   0.00300,    8.3129
   10123,    1567,0.82812500,    0.5091,   0.45408,   0.00000,   1.07001,   0.00300,    9.0783
   10123,    1568,0.79687500,    0.6745,   0.44644,   0.00000,   1.05219,   0.00200,    8.9391
   10123,    1569,0.81250000,    0.4932,   0.40112,   0.00000,   1.08754,   0.00300,    8.7662
   10123,    1570,0.84375000,    0.4813,   0.46700,   0.00000,   1.05440,   0.00300,    8.6008
   10156,    1571,0.90625000,    0.3028,   0.52954,   0.13701,   1.10919,   0.00300,    8.1541
   10156,    1572,0.78125000,    0.6930,   0.49400,   0.00000,   1.07357,   0.00200,    8.4941
   10156,    1573,0.84375000,    0.4868,   0.48356,   0.00000,   1.10250,   0.00200,    8.6483
   10156,    1574,0.76562500,    0.5412,   0.29858,   0.00000,   1.09012,   0.00300,    8.6364
   10156,    1575,0.68750000,    0.7491,   0.47194,   0.00000,   1.09053,   0.00200,    8.4265
   10191,    1576,0.78125000,    0.4515,   0.46017,   0.14087,   1.06266,   0.00300,    8.2098
   10191,    1577,0.87500000,    0.4304,   0.33363,   0.00000,   1.12572,   0.00300,    8.7418
