 param_v,     stp,     trn_a,     trn_l, time_send, time_recv, time_calc, time_eval,     grd_n
   16010,    7290,0.85937500,    0.4481,   0.28868,   0.00000,   0.11256,   0.00400,    8.9333
   16018,    7291,0.81250000,    0.4876,   0.28645,   0.17100,   0.23400,   0.01100,    9.1255
   16018,    7292,0.87500000,    0.3846,   0.30100,   0.00000,   0.23085,   0.01400,    8.4763
   16018,    7293,0.84375000,    0.3826,   0.28600,   0.00000,   0.11000,   0.00400,    8.8954
   16018,    7294,0.93750000,    0.2632,   0.29400,   0.00000,   0.21326,   0.00500,    8.2430
   16018,    7295,0.79687500,    0.6611,   0.31812,   0.00000,   0.23100,   0.01200,    8.4601
   16028,    7296,0.76562500,    0.7958,   0.28000,   0.13400,   0.22700,   0.01200,    8.2812
   16028,    7297,0.85937500,    0.4703,   0.27256,   0.00000,   0.22572,   0.01200,    9.0756
   16028,    7298,0.89062500,    0.2695,   0.31705,   0.00000,   0.21200,   0.01200,    8.9197
   16028,    7299,0.84375000,    0.3839,   0.33246,   0.00000,   0.11200,   0.00400,    8.8629
   16028,    7300,0.85937500,    0.3888,   0.35600,   0.00000,   0.23480,   0.01400,    8.7054
   16039,    7301,0.82812500,    0.5957,   0.32500,   0.22812,   0.19850,   0.00500,    8.0099
   16039,    7302,0.87500000,    0.3659,   0.38475,   0.00000,   0.17100,   0.04000,    8.7580
   16039,    7303,0.87500000,    0.3969,   0.28552,   0.00000,   0.15093,   0.00900,    8.7612
   16039,    7304,0.87500000,    0.3864,   0.29017,   0.00000,   0.14051,   0.00500,    9.0863
   16039,    7305,0.79687500,    0.5520,   0.39804,   0.00000,   0.12074,   0.00500,    9.7390
   16051,    7306,0.84375000,    0.3549,   0.38760,   0.23000,   0.15400,   0.00500,    8.7319
   16051,    7307,0.79687500,    0.4432,   0.41080,   0.00000,   0.24657,   0.00899,    8.0547
   16051,    7308,0.89062500,    0.3822,   0.32899,   0.00000,   0.21815,   0.01201,    8.7780
   16051,    7309,0.82812500,    0.4436,   0.30356,   0.00000,   0.19300,   0.01000,    8.7598
   16051,    7310,0.78125000,    0.6390,   0.34500,   0.00000,   0.15200,   0.01400,    9.0056
   16061,    7311,0.84375000,    0.4566,   0.27079,   0.13102,   0.15001,   0.01100,    8.3581
   16061,    7312,0.81250000,    0.5522,   0.29600,   0.00000,   0.20110,   0.00700,    8.4218
   16061,    7313,0.79687500,    0.4827,   0.38802,   0.00000,   0.23600,   0.01501,    9.0178
   16061,    7314,0.82812500,    0.5295,   0.27600,   0.00000,   0.11499,   0.00500,    8.9895
   16061,    7315,0.92187500,    0.2316,   0.23111,   0.00000,   0.13915,   0.00500,    8.3150
   16072,    7316,0.84375000,    0.4573,   0.28900,   0.19000,   0.23800,   0.01300,    8.8277
   16072,    7317,0.84375000,    0.4885,   0.34772,   0.00000,   0.12200,   0.00400,    8.8033
   16072,    7318,0.79687500,    0.7361,   0.29424,   0.00000,   0.47100,   0.01400,    8.6901
   16072,    7319,0.87500000,    0.3036,   0.30900,   0.00000,   0.22494,   0.01200,    9.1184
   16072,    7320,0.82812500,    0.5442,   0.25111,   0.00000,   0.12700,   0.00700,    8.6284
   16084,    7321,0.90625000,    0.2432,   0.28300,   0.17010,   0.23500,   0.01600,    8.5801
   16084,    7322,0.84375000,    0.4519,   0.28416,   0.00000,   0.16700,   0.01000,    8.7243
   16084,    7323,0.84375000,    0.4860,   0.35100,   0.00000,   0.12300,   0.00700,    8.5607
   16084,    7324,0.84375000,    0.5154,   0.37157,   0.00000,   0.27520,   0.01108,    8.0202
   16084,    7325,0.89062500,    0.3705,   0.32700,   0.00000,   0.20099,   0.01200,    8.7516
   16094,    7326,0.84375000,    0.4781,   0.28532,   0.12964,   0.22600,   0.01300,    9.0754
   16094,    7327,0.84375000,    0.3595,   0.23800,   0.00000,   0.20400,   0.01100,    8.8673
   16094,    7328,0.89062500,    0.3885,   0.32200,   0.00000,   0.14511,   0.00900,    8.9438
   16094,    7329,0.81250000,    0.5740,   0.31846,   0.00000,   0.14200,   0.00600,    8.5876
   16094,    7330,0.89062500,    0.5905,   0.34624,   0.00000,   0.21656,   0.00700,    9.8770
   16105,    7331,0.87500000,    0.4525,   0.35224,   0.22500,   0.20400,   0.00700,    9.0776
   16105,    7332,0.87500000,    0.4571,   0.21001,   0.00000,   0.14722,   0.00600,    8.3573
   16105,    7333,0.82812500,    0.4502,   0.23558,   0.00000,   0.13400,   0.00500,    8.7104
   16105,    7334,0.84375000,    0.4140,   0.35205,   0.00000,   0.13951,   0.00600,    8.6892
   16105,    7335,0.93750000,    0.2201,   0.37205,   0.00000,   0.26002,   0.01151,    9.3239
   16116,    7336,0.90625000,    0.2972,   0.36000,   0.21200,   0.20900,   0.01200,    8.0729
   16116,    7337,0.90625000,    0.3470,   0.27972,   0.00000,   0.23025,   0.01200,    7.9643
   16116,    7338,0.82812500,    0.4808,   0.26870,   0.00000,   0.15810,   0.01204,    9.1269
   16116,    7339,0.87500000,    0.3135,   0.22028,   0.00000,   0.13604,   0.00552,    7.9379
   16116,    7340,0.87500000,    0.3795,   0.32758,   0.00000,   0.13375,   0.00603,    8.9088
   16127,    7341,0.78125000,    0.6101,   0.34553,   0.14121,   0.10360,   0.00500,    8.7611
   16127,    7342,0.92187500,    0.3652,   0.30900,   0.00000,   0.23300,   0.01000,    8.8412
   16127,    7343,0.92187500,    0.3165,   0.33100,   0.00000,   0.22200,   0.01200,    8.8667
   16127,    7344,0.90625000,    0.3060,   0.22000,   0.00000,   0.12700,   0.00500,    8.6044
   16127,    7345,0.90625000,    0.2146,   0.21503,   0.00000,   0.12600,   0.00600,    7.9596
   16138,    7346,0.89062500,    0.2529,   0.24100,   0.18757,   0.15600,   0.00500,    8.7679
   16138,    7347,0.90625000,    0.2265,   0.34960,   0.00000,   0.13700,   0.00400,    8.5460
   16138,    7348,0.79687500,    0.5422,   0.35299,   0.00000,   0.22699,   0.01100,    8.4253
   16138,    7349,0.85937500,    0.4227,   0.28099,   0.00000,   0.21400,   0.01301,    7.9856
   16138,    7350,0.85937500,    0.3745,   0.28200,   0.00000,   0.12399,   0.00500,    8.0529
   16148,    7351,0.84375000,    0.3879,   0.30100,   0.14800,   0.22600,   0.00700,    8.4499
   16148,    7352,0.87500000,    0.4344,   0.26600,   0.00000,   0.16500,   0.00800,    8.6265
   16148,    7353,0.81250000,    0.5321,   0.32257,   0.00000,   0.14117,   0.00500,    8.1273
   16148,    7354,0.89062500,    0.3896,   0.32500,   0.00000,   0.20500,   0.01100,    8.3146
   16148,    7355,0.79687500,    0.4940,   0.31827,   0.00000,   0.27445,   0.01200,    7.9443
   16159,    7356,0.79687500,    0.5213,   0.34332,   0.25700,   0.21400,   0.01200,    8.4817
   16159,    7357,0.87500000,    0.4410,   0.31399,   0.00000,   0.21900,   0.02201,    8.6254
   16159,    7358,0.89062500,    0.2838,   0.30322,   0.00000,   0.15378,   0.00400,    8.5921
   16159,    7359,0.75000000,    0.6561,   0.32016,   0.00000,   0.11812,   0.00600,    8.6259
   16159,    7360,0.84375000,    0.5927,   0.28821,   0.00000,   0.20000,   0.00800,    8.1422
   16170,    7361,0.82812500,    0.5875,   0.33209,   0.20299,   0.21100,   0.00500,    8.4132
   16170,    7362,0.85937500,    0.4030,   0.30400,   0.00000,   0.23809,   0.01200,    8.7110
   16170,    7363,0.82812500,    0.4851,   0.30282,   0.00000,   0.22400,   0.01200,    8.9253
   16170,    7364,0.79687500,    0.5936,   0.31656,   0.00000,   0.12400,   0.00500,    8.9810
   16170,    7365,0.85937500,    0.4088,   0.19300,   0.00000,   0.14500,   0.00600,    9.0061
   16182,    7366,0.84375000,    0.5407,   0.32805,   0.16125,   0.24100,   0.01100,    8.6989
   16182,    7367,0.81250000,    0.6003,   0.28035,   0.00000,   0.21400,   0.01200,    8.4191
   16182,    7368,0.92187500,    0.2239,   0.29900,   0.00000,   0.19000,   0.01300,    8.6664
   16182,    7369,0.81250000,    0.4178,   0.29042,   0.00000,   0.15400,   0.00700,    9.0033
   16182,    7370,0.92187500,    0.2414,   0.38300,   0.00000,   0.11600,   0.00400,    8.4013
   16194,    7371,0.85937500,    0.4197,   0.24380,   0.16700,   0.13600,   0.00800,    8.6056
   16194,    7372,0.82812500,    0.4802,   0.27900,   0.00000,   0.12999,   0.01000,    8.6360
   16194,    7373,0.85937500,    0.4587,   0.28359,   0.00000,   0.13499,   0.00600,    8.6057
   16194,    7374,0.84375000,    0.3922,   0.29353,   0.00000,   0.16700,   0.00600,    8.6332
   16194,    7375,0.84375000,    0.4083,   0.34267,   0.00000,   0.20822,   0.01200,    8.3651
   16204,    7376,0.85937500,    0.4542,   0.34900,   0.20401,   0.20299,   0.01600,    8.3120
   16204,    7377,0.84375000,    0.4677,   0.25800,   0.00000,   0.23201,   0.00999,    8.3890
   16204,    7378,0.84375000,    0.4084,   0.28200,   0.00000,   0.20400,   0.01100,    8.3060
   16204,    7379,0.82812500,    0.5190,   0.23004,   0.00000,   0.12202,   0.00701,    8.6630
   16204,    7380,0.87500000,    0.3419,   0.27901,   0.00000,   0.12500,   0.00600,    8.9423
   16216,    7381,0.78125000,    0.5738,   0.26051,   0.18200,   0.13244,   0.00804,    8.4770
   16216,    7382,0.89062500,    0.3857,   0.35300,   0.00000,   0.13909,   0.00600,    8.8179
   16216,    7383,0.81250000,    0.5193,   0.27214,   0.00000,   0.15900,   0.04700,    8.9336
   16216,    7384,0.85937500,    0.3986,   0.25900,   0.00000,   0.20300,   0.01200,    8.4291
   16216,    7385,0.87500000,    0.3802,   0.33290,   0.00000,   0.14400,   0.00600,    8.3947
   16227,    7386,0.82812500,    0.4530,   0.21100,   0.13105,   0.12914,   0.00600,    8.2064
   16227,    7387,0.82812500,    0.5186,   0.30988,   0.00000,   0.12300,   0.00499,    8.5958
   16227,    7388,0.85937500,    0.4011,   0.26100,   0.00000,   0.13800,   0.00500,    8.7547
   16227,    7389,0.79687500,    0.6449,   0.31000,   0.00000,   0.19500,   0.00600,    7.9283
   16227,    7390,0.85937500,    0.2769,   0.31400,   0.00000,   0.22167,   0.00800,    8.5805
   16238,    7391,0.90625000,    0.4139,   0.22255,   0.17402,   0.13152,   0.00900,    8.5849
   16238,    7392,0.85937500,    0.3021,   0.33312,   0.00000,   0.15877,   0.00399,    8.7609
   16238,    7393,0.89062500,    0.3540,   0.32029,   0.00000,   0.18516,   0.00706,    8.0332
   16238,    7394,0.90625000,    0.3291,   0.38391,   0.00000,   0.26059,   0.01200,    8.4605
   16238,    7395,0.89062500,    0.3800,   0.30362,   0.00000,   0.20600,   0.01200,    7.6847
   16248,    7396,0.82812500,    0.4833,   0.29800,   0.13273,   0.22404,   0.01400,    8.5719
   16248,    7397,0.89062500,    0.4362,   0.25422,   0.00000,   0.15018,   0.00689,    8.3558
   16248,    7398,0.82812500,    0.3283,   0.34800,   0.00000,   0.18100,   0.00500,    7.8658
   16248,    7399,0.87500000,    0.3409,   0.27099,   0.00000,   0.22284,   0.01200,    8.1364
   16248,    7400,0.81250000,    0.5197,   0.25200,   0.00000,   0.19700,   0.01300,    8.3594
   16259,    7401,0.84375000,    0.4266,   0.33653,   0.21788,   0.20307,   0.01200,    8.8064
   16259,    7402,0.87500000,    0.4102,   0.30860,   0.00000,   0.20600,   0.01300,    8.6469
   16259,    7403,0.87500000,    0.2574,   0.25900,   0.00000,   0.15300,   0.00900,    8.7526
   16259,    7404,0.84375000,    0.5190,   0.35007,   0.00000,   0.15900,   0.00500,    7.9905
   16259,    7405,0.85937500,    0.5326,   0.41052,   0.00000,   0.24406,   0.01300,    8.2152
   16270,    7406,0.85937500,    0.4125,   0.36400,   0.18300,   0.18194,   0.00701,    8.7822
   16270,    7407,0.90625000,    0.4216,   0.31365,   0.00000,   0.23400,   0.01000,    8.5039
   16270,    7408,0.84375000,    0.4604,   0.34400,   0.00100,   0.23219,   0.01000,    8.8136
   16270,    7409,0.89062500,    0.4532,   0.38238,   0.00000,   0.15000,   0.00900,    8.5511
   16270,    7410,0.84375000,    0.4984,   0.28582,   0.00000,   0.12436,   0.00501,    8.6927
   16282,    7411,0.85937500,    0.5061,   0.28490,   0.18000,   0.18535,   0.01004,    8.5152
   16282,    7412,0.82812500,    0.4642,   0.33263,   0.00000,   0.14898,   0.04500,    8.6693
   16282,    7413,0.79687500,    0.6599,   0.28947,   0.00000,   0.13057,   0.00400,    8.4692
   16282,    7414,0.81250000,    0.4223,   0.35107,   0.00000,   0.19629,   0.00600,    8.9466
   16282,    7415,0.76562500,    0.5605,   0.27909,   0.00000,   0.16870,   0.00700,    9.2306
   16292,    7416,0.92187500,    0.3027,   0.32892,   0.17209,   0.10807,   0.00400,    8.4569
   16292,    7417,0.75000000,    0.5920,   0.36863,   0.00000,   0.13604,   0.00600,    8.6472
   16292,    7418,0.84375000,    0.4743,   0.24350,   0.00000,   0.14625,   0.00500,    9.1767
   16292,    7419,0.76562500,    0.6005,   0.25221,   0.00000,   0.16571,   0.27505,    8.5433
   16292,    7420,0.82812500,    0.6197,   0.27527,   0.00000,   0.14810,   0.02000,    8.0634
   16304,    7421,0.85937500,    0.5120,   0.22507,   0.19733,   0.13605,   0.00600,    8.9785
   16304,    7422,0.85937500,    0.3796,   0.34455,   0.00000,   0.11862,   0.00600,    8.6696
   16304,    7423,0.82812500,    0.4860,   0.36033,   0.00000,   0.26955,   0.01400,    8.6439
   16304,    7424,0.82812500,    0.5747,   0.29875,   0.00000,   0.22494,   0.01203,    8.3565
   16304,    7425,0.89062500,    0.4254,   0.32767,   0.00000,   0.21356,   0.01300,    9.0196
   16314,    7426,0.84375000,    0.4244,   0.26716,   0.13098,   0.18081,   0.00600,    7.8121
   16314,    7427,0.82812500,    0.4268,   0.38980,   0.00000,   0.16877,   0.00553,    8.3402
   16314,    7428,0.87500000,    0.5626,   0.34823,   0.00000,   0.23728,   0.00551,    9.2636
   16314,    7429,0.82812500,    0.4339,   0.27212,   0.00000,   0.14506,   0.00901,    9.5519
   16314,    7430,0.90625000,    0.2995,   0.28582,   0.00000,   0.17082,   0.02557,    9.6740
   16325,    7431,0.81250000,    0.5137,   0.38723,   0.17201,   0.25999,   0.01100,    8.8897
   16325,    7432,0.87500000,    0.4831,   0.26500,   0.00000,   0.18300,   0.00600,    8.6041
   16325,    7433,0.90625000,    0.2754,   0.27600,   0.00000,   0.13900,   0.00501,    8.3545
   16325,    7434,0.84375000,    0.6096,   0.32553,   0.00000,   0.16669,   0.00700,    8.7522
   16325,    7435,0.87500000,    0.4027,   0.30633,   0.00000,   0.14967,   0.00500,    8.6352
   16336,    7436,0.89062500,    0.2635,   0.33300,   0.19241,   0.17100,   0.00499,    8.8369
   16336,    7437,0.81250000,    0.4955,   0.34553,   0.00000,   0.26181,   0.01400,    8.4315
   16336,    7438,0.87500000,    0.4260,   0.40842,   0.00000,   0.11851,   0.00457,    8.9210
   16336,    7439,0.68750000,    0.8405,   0.37110,   0.00000,   0.18482,   0.00700,    7.9686
   16336,    7440,0.90625000,    0.4035,   0.35800,   0.00000,   0.24100,   0.01300,    8.5722
   16346,    7441,0.81250000,    0.4531,   0.38952,   0.18316,   0.19676,   0.00700,    8.9360
   16346,    7442,0.79687500,    0.4973,   0.36225,   0.00000,   0.25495,   0.01435,    9.0710
   16346,    7443,0.79687500,    0.5145,   0.34600,   0.00000,   0.21609,   0.01200,    9.1478
   16346,    7444,0.85937500,    0.4673,   0.24600,   0.00000,   0.17383,   0.00600,    8.7084
   16346,    7445,0.87500000,    0.3988,   0.33200,   0.00000,   0.13600,   0.00500,    8.4793
   16358,    7446,0.85937500,    0.4234,   0.36128,   0.20315,   0.15890,   0.04783,    8.8607
   16358,    7447,0.75000000,    0.6145,   0.38052,   0.00000,   0.20818,   0.01257,    9.4667
   16358,    7448,0.85937500,    0.4849,   0.26910,   0.00000,   0.23594,   0.01322,    8.7415
   16358,    7449,0.76562500,    0.6068,   0.30663,   0.00000,   0.14276,   0.00605,    8.4506
   16358,    7450,0.76562500,    0.6497,   0.39871,   0.00000,   0.18200,   0.00700,    9.2008
   16369,    7451,0.96875000,    0.1383,   0.36416,   0.28040,   0.15848,   0.00700,    8.6443
   16369,    7452,0.89062500,    0.2817,   0.36330,   0.00000,   0.17061,   0.01300,    9.3400
   16369,    7453,0.82812500,    0.4176,   0.30101,   0.00000,   0.24400,   0.01200,    8.1914
   16369,    7454,0.92187500,    0.2477,   0.28117,   0.00000,   0.22499,   0.01201,    8.0297
   16369,    7455,0.89062500,    0.3230,   0.34761,   0.00000,   0.11581,   0.00500,    9.2477
   16381,    7456,0.78125000,    0.4560,   0.28363,   0.17600,   0.20906,   0.00568,    7.8816
   16381,    7457,0.85937500,    0.4407,   0.31937,   0.00000,   0.26690,   0.01200,    8.8196
   16381,    7458,0.85937500,    0.4264,   0.24200,   0.00000,   0.12022,   0.00500,    7.6661
   16381,    7459,0.84375000,    0.4332,   0.37637,   0.00000,   0.17600,   0.00700,    9.4137
   16381,    7460,0.90625000,    0.4157,   0.32744,   0.00000,   0.25153,   0.01300,    8.9091
   16390,    7461,0.87500000,    0.4241,   0.32279,   0.14800,   0.23180,   0.01194,    8.1951
   16390,    7462,0.78125000,    0.5200,   0.24253,   0.00000,   0.15500,   0.00400,    8.6899
   16390,    7463,0.85937500,    0.4253,   0.31476,   0.00000,   0.17699,   0.00600,    8.7223
   16390,    7464,0.92187500,    0.2921,   0.29762,   0.00000,   0.24322,   0.01200,    9.1348
   16390,    7465,0.92187500,    0.2884,   0.30400,   0.00000,   0.19700,   0.01400,    8.7567
   16401,    7466,0.89062500,    0.3518,   0.31200,   0.17200,   0.25100,   0.01100,    8.7038
   16401,    7467,0.84375000,    0.4464,   0.29200,   0.00000,   0.21761,   0.01300,    8.6635
   16401,    7468,0.85937500,    0.3734,   0.26400,   0.00000,   0.16100,   0.00800,    8.4577
   16401,    7469,0.85937500,    0.3469,   0.27331,   0.00000,   0.15036,   0.00600,    8.3248
   16401,    7470,0.89062500,    0.4307,   0.28100,   0.00000,   0.25100,   0.01500,    8.9034
   16412,    7471,0.85937500,    0.4308,   0.34000,   0.18576,   0.19408,   0.00500,    8.2381
   16412,    7472,0.79687500,    0.5124,   0.28940,   0.00000,   0.23199,   0.01500,    8.6066
   16412,    7473,0.87500000,    0.4668,   0.25200,   0.00000,   0.20300,   0.01200,    7.0761
   16412,    7474,0.79687500,    0.5423,   0.36402,   0.00000,   0.13500,   0.01202,    8.7948
   16412,    7475,0.84375000,    0.3326,   0.33365,   0.00000,   0.13315,   0.00599,    7.9891
   16424,    7476,0.85937500,    0.3870,   0.31149,   0.18500,   0.13400,   0.01100,    9.2505
   16424,    7477,0.82812500,    0.4403,   0.30900,   0.00000,   0.18801,   0.01099,    8.9108
   16424,    7478,0.90625000,    0.3731,   0.29065,   0.00000,   0.10900,   0.00400,    9.0028
   16424,    7479,0.78125000,    0.7689,   0.36431,   0.00000,   0.16534,   0.00500,    8.3480
   16424,    7480,0.76562500,    0.8560,   0.29755,   0.00000,   0.19673,   0.01251,    8.5419
   16434,    7481,0.85937500,    0.4387,   0.31603,   0.13733,   0.10307,   0.00402,    8.5939
   16434,    7482,0.84375000,    0.3765,   0.26182,   0.00000,   0.19024,   0.01406,    9.2682
   16434,    7483,0.81250000,    0.6051,   0.24237,   0.00000,   0.18137,   0.01201,    8.9878
   16434,    7484,0.87500000,    0.3377,   0.35174,   0.00000,   0.18534,   0.01400,    9.1812
   16434,    7485,0.93750000,    0.1944,   0.27631,   0.00000,   0.13407,   0.01100,    7.8478
   16446,    7486,0.87500000,    0.5946,   0.20419,   0.17969,   0.13263,   0.00687,    8.5306
   16446,    7487,0.84375000,    0.4390,   0.18653,   0.00000,   0.13058,   0.00500,    9.0701
   16446,    7488,0.89062500,    0.2781,   0.38250,   0.00000,   0.12336,   0.00503,    8.9077
   16446,    7489,0.85937500,    0.4359,   0.28677,   0.00000,   0.23336,   0.00499,    8.5270
   16446,    7490,0.78125000,    0.6888,   0.30707,   0.00000,   0.20335,   0.01205,    9.3181
   16456,    7491,0.92187500,    0.3362,   0.25770,   0.17018,   0.11464,   0.00800,    9.0799
   16456,    7492,0.87500000,    0.4186,   0.22390,   0.00000,   0.12977,   0.00453,    8.8742
   16456,    7493,0.89062500,    0.4692,   0.22798,   0.00000,   0.13056,   0.00730,    8.6595
   16456,    7494,0.87500000,    0.3165,   0.23657,   0.00000,   0.12987,   0.00497,    8.1598
   16456,    7495,0.79687500,    0.5261,   0.32474,   0.00000,   0.11384,   0.00600,    8.7716
   16467,    7496,0.79687500,    0.5611,   0.29679,   0.18151,   0.19413,   0.00500,    8.6020
   16467,    7497,0.87500000,    0.3448,   0.26621,   0.00000,   0.15942,   0.00500,    8.8085
   16467,    7498,0.73437500,    0.5571,   0.32300,   0.00000,   0.11263,   0.00400,    8.4703
   16467,    7499,0.85937500,    0.4367,   0.34685,   0.00000,   0.24133,   0.01200,    8.6795
   16467,    7500,0.84375000,    0.5120,   0.26391,   0.00000,   0.21241,   0.01205,    8.6697
   16477,    7501,0.89062500,    0.3976,   0.29657,   0.15132,   0.23037,   0.01251,    8.4780
   16477,    7502,0.79687500,    0.4673,   0.27678,   0.00000,   0.21446,   0.01156,    8.0687
   16477,    7503,0.81250000,    0.6634,   0.33603,   0.00000,   0.17661,   0.00600,    8.1082
   16477,    7504,0.87500000,    0.4312,   0.22400,   0.00000,   0.14700,   0.00700,    8.3274
   16477,    7505,0.84375000,    0.4907,   0.27804,   0.00000,   0.13710,   0.00617,    8.2081
   16488,    7506,0.85937500,    0.5065,   0.34313,   0.16501,   0.19255,   0.00700,    8.4218
   16488,    7507,0.82812500,    0.5114,   0.26900,   0.00000,   0.10811,   0.01100,    8.3966
   16488,    7508,0.84375000,    0.3169,   0.23558,   0.00000,   0.18500,   0.01500,    8.9171
   16488,    7509,0.89062500,    0.3684,   0.26709,   0.00000,   0.14324,   0.00900,    8.4083
   16488,    7510,0.84375000,    0.4771,   0.30700,   0.00000,   0.17200,   0.00400,    8.3780
   16498,    7511,0.93750000,    0.2635,   0.35900,   0.19600,   0.20843,   0.00500,    8.9887
   16498,    7512,0.82812500,    0.4642,   0.31619,   0.00000,   0.24703,   0.01200,    7.9488
   16498,    7513,0.85937500,    0.4091,   0.24200,   0.00000,   0.12400,   0.00500,    8.6810
   16498,    7514,0.85937500,    0.5060,   0.25900,   0.00000,   0.14600,   0.00500,    8.5441
   16498,    7515,0.79687500,    0.4831,   0.33700,   0.00000,   0.19313,   0.00600,    8.3470
   16509,    7516,0.85937500,    0.3825,   0.37451,   0.18501,   0.21663,   0.01303,    8.7978
   16509,    7517,0.92187500,    0.3213,   0.27914,   0.00000,   0.21546,   0.01300,    8.4773
   16509,    7518,0.92187500,    0.2029,   0.28082,   0.00000,   0.20701,   0.01300,    8.6316
   16509,    7519,0.87500000,    0.3091,   0.33800,   0.00000,   0.21300,   0.01200,    8.5924
   16509,    7520,0.84375000,    0.4190,   0.26310,   0.00000,   0.22800,   0.01200,    8.4112
   16521,    7521,0.87500000,    0.5087,   0.26752,   0.16000,   0.16100,   0.00600,    8.6146
   16521,    7522,0.81250000,    0.4676,   0.29130,   0.00000,   0.13348,   0.00507,    8.4150
   16521,    7523,0.92187500,    0.2377,   0.27304,   0.00000,   0.15365,   0.00800,    8.7147
   16521,    7524,0.85937500,    0.2829,   0.27872,   0.00000,   0.17543,   0.00599,    8.1809
   16521,    7525,0.87500000,    0.4068,   0.35600,   0.00000,   0.25000,   0.01300,    8.0904
   16531,    7526,0.87500000,    0.2804,   0.26100,   0.12800,   0.24600,   0.01200,    8.3282
   16531,    7527,0.76562500,    0.6494,   0.24900,   0.00000,   0.18300,   0.00600,    8.3145
   16531,    7528,0.84375000,    0.5234,   0.31983,   0.00000,   0.13246,   0.00460,    8.3668
   16531,    7529,0.81250000,    0.4102,   0.32700,   0.00000,   0.19000,   0.00500,    8.5407
   16531,    7530,0.90625000,    0.3619,   0.30600,   0.00000,   0.23456,   0.01200,    8.3716
   16542,    7531,0.90625000,    0.2897,   0.29380,   0.20200,   0.20800,   0.01100,    8.0613
   16542,    7532,0.92187500,    0.2809,   0.32900,   0.00000,   0.22800,   0.01400,    8.0912
   16542,    7533,0.81250000,    0.5874,   0.29844,   0.00000,   0.16200,   0.00800,    8.8509
   16542,    7534,0.87500000,    0.4079,   0.39200,   0.00000,   0.11500,   0.00700,    8.8370
   16542,    7535,0.85937500,    0.4374,   0.27719,   0.00000,   0.19300,   0.00600,    8.9829
   16553,    7536,0.92187500,    0.2282,   0.30600,   0.18300,   0.18600,   0.00500,    8.7004
   16553,    7537,0.89062500,    0.3564,   0.25947,   0.00000,   0.11800,   0.01100,    8.5859
   16553,    7538,0.85937500,    0.2822,   0.27100,   0.00000,   0.14900,   0.04500,    8.4101
   16553,    7539,0.70312500,    0.8794,   0.28900,   0.00000,   0.14401,   0.00999,    8.6517
   16553,    7540,0.81250000,    0.5151,   0.34700,   0.00000,   0.14900,   0.00400,    8.7475
   16564,    7541,0.89062500,    0.3424,   0.30774,   0.18200,   0.19355,   0.00500,    8.8477
   16564,    7542,0.75000000,    0.6583,   0.32655,   0.00000,   0.25497,   0.01358,    8.3736
   16564,    7543,0.85937500,    0.3629,   0.28765,   0.00000,   0.10658,   0.00400,    8.7176
   16564,    7544,0.79687500,    0.5159,   0.20000,   0.00000,   0.12200,   0.00400,    9.6030
   16564,    7545,0.81250000,    0.5020,   0.27253,   0.00000,   0.15200,   0.01100,    8.8485
   16575,    7546,0.82812500,    0.4523,   0.30901,   0.17949,   0.19001,   0.01300,    8.8110
   16575,    7547,0.87500000,    0.3799,   0.29556,   0.00000,   0.10700,   0.00400,    8.6074
   16575,    7548,0.81250000,    0.5357,   0.30500,   0.00000,   0.18600,   0.00800,    8.3111
   16575,    7549,0.93750000,    0.2761,   0.25758,   0.00000,   0.22300,   0.01201,    8.1114
   16575,    7550,0.93750000,    0.2402,   0.23901,   0.00000,   0.11500,   0.00500,    8.5849
   16586,    7551,0.79687500,    0.6666,   0.27292,   0.20600,   0.14300,   0.00600,    8.8507
   16586,    7552,0.81250000,    0.6088,   0.29400,   0.00000,   0.15100,   0.00500,    8.3144
   16586,    7553,0.84375000,    0.3452,   0.36118,   0.00000,   0.23600,   0.01600,    9.3957
   16586,    7554,0.82812500,    0.4302,   0.36161,   0.00000,   0.21661,   0.01204,    8.6504
   16586,    7555,0.81250000,    0.4574,   0.35566,   0.00000,   0.20832,   0.01200,    8.5475
   16596,    7556,0.78125000,    0.7461,   0.38937,   0.17546,   0.23186,   0.01105,    8.7207
   16596,    7557,0.81250000,    0.6315,   0.27200,   0.00000,   0.16300,   0.00400,    8.3387
   16596,    7558,0.90625000,    0.3650,   0.34323,   0.00000,   0.13800,   0.00500,    8.5850
   16596,    7559,0.79687500,    0.4429,   0.37000,   0.00000,   0.21700,   0.01200,    9.3150
   16596,    7560,0.85937500,    0.3995,   0.29400,   0.00000,   0.23000,   0.01100,    9.0509
   16607,    7561,0.85937500,    0.4483,   0.28700,   0.15198,   0.24800,   0.01300,    8.9291
   16607,    7562,0.89062500,    0.3347,   0.33000,   0.00000,   0.14775,   0.01100,    8.5560
   16607,    7563,0.82812500,    0.4578,   0.33600,   0.00000,   0.15400,   0.01100,    8.7433
   16607,    7564,0.82812500,    0.4169,   0.42067,   0.00000,   0.11006,   0.00400,    9.2479
   16607,    7565,0.82812500,    0.5718,   0.34167,   0.00000,   0.21600,   0.00500,    8.6512
   16618,    7566,0.84375000,    0.4769,   0.34500,   0.19927,   0.16699,   0.00500,    8.6838
   16618,    7567,0.82812500,    0.5668,   0.28188,   0.00000,   0.12200,   0.01100,    8.4840
   16618,    7568,0.78125000,    0.6132,   0.34300,   0.00000,   0.15000,   0.00800,    9.0596
